formatted_date,time_frame,position_y,position_x,EWC_%_change,EWA_%_change,EWC_profit,EWA_profit,EWC,EWA,EWA_beta,const_beta,y_hat,e,q,sqrt_q,zScore,longsEntry,longsExit,shortsEntry,shortsExit
16/02/2011,1212,0,0,0.004855753,0.011145275,0,0,26.82365036,16.58111572,1.481481476,2.118774711,26.68339051,0.140259849,0.026891283,0.16398562,0.805680331,FALSE,TRUE,FALSE,FALSE
17/02/2011,1213,0,0,0,-0.001520221,0,0,26.95389938,16.76591682,1.481377637,2.118807022,26.95546126,-0.001561881,0.027121943,0.164687411,-1.145773012,FALSE,FALSE,FALSE,TRUE
18/02/2011,1214,0,0,-0.015403274,-0.036163155,0,0,26.95389938,16.74042892,1.482507413,2.118715925,26.9365259,0.017373485,0.027000374,0.164317905,-0.735213596,FALSE,TRUE,FALSE,FALSE
22/02/2011,1215,-26.53872108,24.15571689,0.00153393,0.003949448,-0.040708542,0.095401759,26.53872108,16.13504219,1.497096605,2.134143267,26.28986015,0.248860933,0.026098244,0.161549509,1.264097771,FALSE,TRUE,TRUE,FALSE
23/02/2011,1216,-26.57942963,24.34725745,-0.001225092,0.004327538,0.032562256,0.105363691,26.57942963,16.19876671,1.503031551,2.136644112,26.48390156,0.095528062,0.026400632,0.162482713,0.048090403,FALSE,TRUE,FALSE,FALSE
24/02/2011,1217,0,0,0.017479195,0.019584804,0,0,26.54686737,16.26886749,1.501710135,2.136489376,26.56761257,-0.020745196,0.026535104,0.162895993,-0.888315622,FALSE,FALSE,FALSE,TRUE
25/02/2011,1218,0,0,0.014767874,0.003073262,0,0,27.01088524,16.58749008,1.500577573,2.136965065,27.02778067,-0.01689543,0.027004967,0.16433188,-0.73791906,FALSE,FALSE,FALSE,TRUE
28/02/2011,1219,0,0,-0.005939967,-0.022213602,0,0,27.40977859,16.63846779,1.510256599,2.134485688,27.26284146,0.146937136,0.02695152,0.164169182,1.14574177,FALSE,TRUE,FALSE,FALSE
01/03/2011,1220,-27.24696541,24.8363759,0.004780523,0.012142462,-0.130254745,0.301574739,27.24696541,16.26886749,1.526619841,2.143193532,26.97956943,0.267395975,0.026346813,0.162317015,1.242252834,FALSE,TRUE,TRUE,FALSE
02/03/2011,1221,-27.37722015,25.18759831,0.007731399,0.010448919,-0.2116642,0.26318317,27.37722015,16.46641159,1.529634928,2.143062641,27.33066095,0.046559204,0.026769592,0.163614157,-0.518929785,FALSE,TRUE,FALSE,FALSE
03/03/2011,1222,0,0,0.002655463,-0.006127578,0,0,27.58888435,16.63846779,1.529477492,2.14310438,27.59126637,-0.002382018,0.026986589,0.164275955,-0.980695974,FALSE,FALSE,FALSE,TRUE
04/03/2011,1223,0,0,-0.013243047,-0.015799844,0,0,27.66214561,16.53651428,1.536514179,2.143576098,27.55216477,0.109980845,0.026755368,0.163570682,0.039119618,FALSE,TRUE,FALSE,FALSE
07/03/2011,1224,0,0,-0.003877123,0.007439195,0,0,27.29581451,16.27523994,1.540902094,2.145829614,27.22438093,0.071433586,0.026384954,0.162434461,0.319376464,FALSE,TRUE,FALSE,FALSE
08/03/2011,1225,0,0,-0.005389122,-0.006606959,0,0,27.18998528,16.39631462,1.534014792,2.145325616,27.29751478,-0.107529501,0.026667641,0.163302299,-1.310085412,FALSE,FALSE,FALSE,TRUE
09/03/2011,1226,0,0,-0.026189192,-0.034428799,0,0,27.04345512,16.28798485,1.531306813,2.144645243,27.08654741,-0.04309229,0.026482361,0.162734018,-0.504709408,FALSE,FALSE,FALSE,TRUE
10/03/2011,1227,0,0,0.007418865,0.011750225,0,0,26.33520889,15.72720909,1.534435938,2.148429577,26.2808244,0.05438449,0.025676907,0.160240155,0.718575455,FALSE,TRUE,FALSE,FALSE
11/03/2011,1228,0,0,-0.004295933,-0.010412378,0,0,26.53058624,15.91200733,1.533385083,2.148141677,26.54737636,-0.016790118,0.026161975,0.161746638,0.171155996,FALSE,FALSE,FALSE,TRUE
14/03/2011,1229,0,0,-0.016332666,-0.028733251,0,0,26.41661263,15.74632549,1.537169965,2.149914012,26.35469262,0.061920009,0.025888537,0.160899151,0.918222641,FALSE,TRUE,FALSE,FALSE
15/03/2011,1230,-25.98515892,23.65626005,-0.009085266,-0.022916794,0.236082077,-0.542125644,25.98515892,15.29388237,1.54677926,2.161029269,25.81728932,0.167869601,0.025249044,0.158899476,1.327255617,FALSE,TRUE,TRUE,FALSE
16/03/2011,1231,-25.74907684,23.32179145,0.021498627,0.012366996,-0.553569794,0.288420506,25.74907684,14.94339561,1.560675502,2.179695783,25.50148724,0.247589607,0.024878168,0.157728145,1.139021379,FALSE,TRUE,TRUE,FALSE
17/03/2011,1232,-26.30264664,23.85447359,0.005261505,0.027801306,-0.138391495,0.663185508,26.30264664,15.12820053,1.576821615,2.185027652,26.03950124,0.263145397,0.02533924,0.159183039,0.846744176,FALSE,TRUE,TRUE,FALSE
18/03/2011,1233,0,0,0.021551616,0.02254092,0,0,26.44103813,15.54878426,1.568103067,2.189729312,26.5718256,-0.130787467,0.02600704,0.161266984,-1.460609173,FALSE,FALSE,FALSE,TRUE
21/03/2011,1234,0,0,-0.000904072,0,0,0,27.01088524,15.89926815,1.564380717,2.192766372,27.06527489,-0.054389648,0.026397143,0.162471977,-0.667552558,FALSE,FALSE,FALSE,TRUE
22/03/2011,1235,0,0,0.003016536,0.008015972,0,0,26.98646545,15.89926815,1.561820526,2.193762483,27.02556583,-0.039100377,0.026193086,0.161842781,-0.281129195,FALSE,FALSE,FALSE,TRUE
23/03/2011,1236,0,0,0.001804549,0.020278211,0,0,27.06787109,16.02671623,1.556743186,2.195678642,27.14515994,-0.077288842,0.026345796,0.162313882,-0.047281789,FALSE,FALSE,FALSE,TRUE
24/03/2011,1237,27.11671638,-25.16781099,-0.005403754,0.004286828,-0.146532059,-0.107890083,27.11671638,16.35170937,1.539154741,2.207592034,27.37540302,-0.258686638,0.026795375,0.163692929,-1.482173039,TRUE,FALSE,FALSE,TRUE
25/03/2011,1238,26.97018433,-25.00448965,-0.007546033,-0.00077598,-0.203517914,0.019402988,26.97018433,16.42180634,1.522639419,2.214538636,27.21902829,-0.248843959,0.026751345,0.163558383,-0.81420493,TRUE,FALSE,FALSE,TRUE
28/03/2011,1239,26.76666641,-24.76069462,0.005778696,0.015922098,0.154676437,-0.394242197,26.76666641,16.40906334,1.508964534,2.216680272,26.97737489,-0.21070848,0.026666456,0.163298672,-0.141361952,TRUE,FALSE,FALSE,TRUE
29/03/2011,1240,26.92134285,-24.91359174,0.014212227,0.014526569,0.382612228,-0.361909017,26.92134285,16.67033005,1.494487012,2.223372082,27.13696382,-0.215620968,0.027056706,0.164489228,0.747642598,TRUE,FALSE,FALSE,TRUE
30/03/2011,1241,27.30395508,-25.16933486,0.002086952,0.003013753,0.05698204,-0.075854161,27.30395508,16.91249275,1.488209646,2.2269407,27.39627556,-0.092320481,0.027318094,0.165281861,1.453411686,FALSE,FALSE,FALSE,TRUE
31/03/2011,1242,27.36093712,-25.18561966,0.00952101,0.011645719,0.260503769,-0.293304658,27.36093712,16.96346283,1.484698019,2.228084349,27.41370401,-0.05276689,0.027272302,0.165143276,1.087982852,FALSE,FALSE,FALSE,TRUE
01/04/2011,1243,27.62144089,-25.43237926,0.00206324,-0.001114333,0.05698967,0.028340128,27.62144089,17.16101456,1.481985763,2.229247553,27.66162681,-0.040185926,0.027518074,0.165885725,0.749774291,FALSE,FALSE,FALSE,TRUE
04/04/2011,1244,0,0,0.005882175,-0.001115019,0,0,27.67843056,17.14189148,1.483388369,2.22904278,27.65712522,0.021305335,0.02740285,0.165538061,1.322696742,FALSE,TRUE,FALSE,FALSE
05/04/2011,1245,0,0,0.000292255,0.016002755,0,0,27.84123993,17.12277794,1.489934097,2.228986521,27.7407972,0.100442727,0.027362803,0.165417058,1.330490117,FALSE,TRUE,FALSE,FALSE
06/04/2011,1246,0,0,-0.007015228,-0.000732491,0,0,27.84937668,17.39678955,1.480499559,2.232688296,27.98862756,-0.139250883,0.027766719,0.166633488,-1.233644596,FALSE,FALSE,FALSE,TRUE
07/04/2011,1247,0,0,0.009419971,0.010263821,0,0,27.65400696,17.38404655,1.47074297,2.234022386,27.80148664,-0.147479683,0.027646471,0.166272281,-0.868566767,FALSE,FALSE,FALSE,TRUE
08/04/2011,1248,0,0,-0.015456459,0.002177069,0,0,27.91450691,17.5624733,1.466088323,2.235435888,27.98357291,-0.069066,0.027885481,0.166989464,-0.045443404,FALSE,FALSE,FALSE,TRUE
11/04/2011,1249,27.48304749,-25.50215999,-0.018957346,-0.019188781,-0.52100563,0.489355361,27.48304749,17.60070801,1.448928076,2.238357003,27.740517,-0.257469511,0.027870432,0.166944398,-1.338013345,TRUE,FALSE,FALSE,TRUE
12/04/2011,1250,26.96204185,-24.86458027,0.001509634,0.007751717,0.04070282,-0.19274319,26.96204185,17.26297188,1.440341816,2.234127717,27.09870798,-0.136666127,0.027365137,0.165424113,0.205161697,FALSE,FALSE,FALSE,TRUE
13/04/2011,1251,27.00274467,-24.90375211,0.000602802,0.002197912,0.016277313,-0.054736264,27.00274467,17.39678955,1.431514248,2.233729309,27.13748142,-0.134736746,0.027665446,0.16632933,0.187754169,FALSE,FALSE,FALSE,TRUE
14/04/2011,1252,27.01902199,-24.86596826,-0.00241025,-0.004751353,-0.065122604,0.118146996,27.01902199,17.43502617,1.426207682,2.233772066,27.09974033,-0.080718339,0.02769736,0.166425238,0.959644843,FALSE,FALSE,FALSE,TRUE
15/04/2011,1253,26.95389938,-24.7332425,-0.010570915,-0.013220712,-0.284927368,0.326991087,26.95389938,17.3521862,1.425367514,2.233639349,26.96688185,-0.012982469,0.027560819,0.166014516,1.343351209,FALSE,FALSE,FALSE,TRUE
18/04/2011,1254,0,0,0.010683853,0.001488538,0,0,26.66897202,17.12277794,1.426235058,2.234057976,26.65516416,0.013807856,0.027259864,0.165105615,1.005260181,FALSE,TRUE,FALSE,FALSE
19/04/2011,1255,0,0,0.014195131,0.029728729,0,0,26.95389938,17.14826584,1.434208553,2.235763291,26.82995282,0.123946565,0.027380647,0.165470985,1.326264962,FALSE,TRUE,FALSE,FALSE
20/04/2011,1256,0,0,0.007742702,0.011908951,0,0,27.33651352,17.65806198,1.427048496,2.240329891,27.43924068,-0.102727162,0.028130402,0.167721204,-1.159253297,FALSE,FALSE,FALSE,TRUE
21/04/2011,1257,0,0,-0.006501132,0.001070007,0,0,27.548172,17.86835098,1.421025565,2.243799685,27.63518323,-0.087011232,0.028241409,0.168051803,-0.705689986,FALSE,FALSE,FALSE,TRUE
25/04/2011,1258,0,0,0.002974435,0.005343571,0,0,27.36907768,17.88747025,1.411987822,2.246223833,27.50311398,-0.134036297,0.028148321,0.167774614,-0.715130366,FALSE,FALSE,FALSE,TRUE
26/04/2011,1259,0,0,0.000296554,0.002126471,0,0,27.45048523,17.98305321,1.406227311,2.247579707,27.53584026,-0.085355034,0.028249666,0.16807637,0.749986286,FALSE,FALSE,FALSE,TRUE
27/04/2011,1260,0,0,-0.000593003,0.002475142,0,0,27.45862579,18.02129364,1.402234267,2.248119253,27.51819473,-0.059568934,0.028261893,0.168112739,1.02911957,FALSE,FALSE,FALSE,TRUE
28/04/2011,1261,0,0,-0.000296642,-0.00282187,0,0,27.44234276,18.0658989,1.398028383,2.248532279,27.50517169,-0.062828934,0.028301519,0.168230554,0.658243479,FALSE,FALSE,FALSE,TRUE
29/04/2011,1262,0,0,0.003264244,-0.012026673,0,0,27.43420219,18.01491928,1.398037458,2.248532842,27.4340648,0.000137392,0.028211513,0.167962831,1.424250743,FALSE,TRUE,FALSE,FALSE
02/05/2011,1263,-27.52375412,25.08944919,-0.019520908,-0.015395952,0.537288666,-0.38627595,27.52375412,17.79825974,1.409657436,2.25315052,27.34259971,0.181154414,0.027928147,0.167117165,1.45142487,FALSE,TRUE,TRUE,FALSE
03/05/2011,1264,-26.98646545,24.71864226,-0.011764914,-0.02472706,0.317493439,-0.611219361,26.98646545,17.52423859,1.410540158,2.25373269,26.97237495,0.0140905,0.027626234,0.166211413,-0.182807982,FALSE,TRUE,FALSE,FALSE
04/05/2011,1265,-26.66897202,24.25868489,-0.021977837,-0.015287211,0.586126328,-0.370847629,26.66897202,17.09091568,1.41939059,2.263344432,26.52202932,0.146942693,0.02713144,0.164716242,0.668038096,FALSE,TRUE,FALSE,FALSE
05/05/2011,1266,0,0,0.007490572,0.017796291,0,0,26.08284569,16.82964325,1.417403327,2.261359985,26.11575232,-0.032906628,0.026922921,0.164082056,-1.071009052,FALSE,FALSE,FALSE,TRUE
06/05/2011,1267,0,0,0.011462286,0.011532739,0,0,26.27822113,17.12914848,1.409298714,2.261425055,26.40151198,-0.123290846,0.027475783,0.165758206,-1.105216306,FALSE,FALSE,FALSE,TRUE
09/05/2011,1268,0,0,0.00428768,0.005149062,0,0,26.57942963,17.32669449,1.406152047,2.262318407,26.62628534,-0.04685571,0.027684916,0.166387848,-0.286878752,FALSE,FALSE,FALSE,TRUE
10/05/2011,1269,0,0,-0.019823043,-0.019758507,0,0,26.69339371,17.41591072,1.404336288,2.262759475,26.72055488,-0.027161175,0.027722936,0.166502061,0.681471497,FALSE,FALSE,FALSE,TRUE
11/05/2011,1270,0,0,-0.003111258,-0.005972378,0,0,26.16424942,17.07179832,1.402157615,2.261703985,26.199056,-0.034806583,0.027178128,0.164857903,0.524707488,FALSE,FALSE,FALSE,TRUE
12/05/2011,1271,0,0,-0.008427031,-0.015772023,0,0,26.08284569,16.9698391,1.402961362,2.262050875,26.07007944,0.012766247,0.027140168,0.164742734,1.424178983,FALSE,TRUE,FALSE,FALSE
13/05/2011,1272,0,0,-0.000314609,-0.00038142,0,0,25.86304474,16.7021904,1.407957273,2.265582548,25.78155299,0.081491752,0.026813602,0.163748595,1.379919789,FALSE,TRUE,FALSE,FALSE
16/05/2011,1273,0,0,0.004722687,0.008015383,0,0,25.85490799,16.69581985,1.410456141,2.26652054,25.81524218,0.03966581,0.026908854,0.164039185,0.305299657,FALSE,TRUE,FALSE,FALSE
17/05/2011,1274,0,0,0.015355775,0.009087468,0,0,25.97701263,16.82964325,1.409617379,2.266534184,25.98989179,-0.012879154,0.027133427,0.164722271,-1.069611503,FALSE,FALSE,FALSE,TRUE
18/05/2011,1275,0,0,0.002160599,0.008630395,0,0,26.37590981,16.98258209,1.414971037,2.265321803,26.2951836,0.080726208,0.027317286,0.165279419,0.750642947,FALSE,TRUE,FALSE,FALSE
19/05/2011,1276,0,0,-0.004003694,-0.009672731,0,0,26.43289757,17.12914848,1.412778045,2.266006174,26.46569108,-0.032793517,0.027466199,0.165729296,-1.000811139,FALSE,FALSE,FALSE,TRUE
20/05/2011,1277,0,0,-0.017934406,-0.031930774,0,0,26.32706833,16.96346283,1.415694805,2.266455966,26.28154218,0.045526153,0.027152906,0.164781388,0.485256507,FALSE,TRUE,FALSE,FALSE
23/05/2011,1278,-25.85490799,23.41035068,0.01039031,0.006985099,-0.268640518,0.163523622,25.85490799,16.42180634,1.425564898,2.277286371,25.68763705,0.167270943,0.026414789,0.16252627,1.23050806,FALSE,TRUE,TRUE,FALSE
24/05/2011,1279,-26.12354851,23.71147816,0.010283608,-0.003468323,-0.268644333,-0.082239066,26.12354851,16.53651428,1.433886112,2.280101416,25.99157958,0.131968927,0.026775547,0.163632354,0.600823728,FALSE,TRUE,FALSE,FALSE
25/05/2011,1280,-26.39219284,23.87300818,0.004009869,0.017014463,-0.105829239,0.406186415,26.39219284,16.47916031,1.448678679,2.28447296,26.15748114,0.234711698,0.026695292,0.163386939,1.140722894,FALSE,TRUE,TRUE,FALSE
26/05/2011,1281,0,0,0.000921786,0.009126046,0,0,26.49802208,16.75954437,1.446593788,2.285095,26.52934779,-0.031325706,0.02714024,0.164742953,-1.389203577,FALSE,FALSE,FALSE,TRUE
27/05/2011,1282,0,0,0.009821867,0.006781875,0,0,26.52244759,16.91249275,1.439351377,2.2877201,26.63073982,-0.108292238,0.027267771,0.165129558,-1.063051187,FALSE,FALSE,FALSE,TRUE
31/05/2011,1283,0,0,-0.028267456,-0.023203705,0,0,26.78294754,17.02719116,1.438944672,2.287854074,26.78904007,-0.006092529,0.027355485,0.165394935,-0.191297746,FALSE,FALSE,FALSE,TRUE
01/06/2011,1284,0,0,-0.000938509,-0.001149425,0,0,26.02586174,16.63209724,1.433120893,2.284607993,26.12041405,-0.094552308,0.026713478,0.163442583,-0.70131954,FALSE,FALSE,FALSE,TRUE
02/06/2011,1285,0,0,-0.002817659,-0.006904374,0,0,26.00143623,16.61297989,1.430330417,2.283688142,26.04573859,-0.044302353,0.026812299,0.163744617,0.404182869,FALSE,FALSE,FALSE,TRUE
03/06/2011,1286,0,0,-0.016640564,-0.004248976,0,0,25.92817307,16.49827766,1.431744025,2.284245427,25.9055559,0.02261717,0.026678663,0.163336044,1.049380528,FALSE,TRUE,FALSE,FALSE
06/06/2011,1287,0,0,0.001277116,0.007758186,0,0,25.49671364,16.42817688,1.422320136,2.280976553,25.64710333,-0.150389696,0.026623751,0.163167862,-1.13739393,FALSE,FALSE,FALSE,TRUE
07/06/2011,1288,0,0,-0.008928408,-0.018090839,0,0,25.52927589,16.55562973,1.41296484,2.2812046,25.67372731,-0.144451412,0.026852822,0.163868306,-0.782394492,FALSE,FALSE,FALSE,TRUE
08/06/2011,1289,0,0,0.009974227,0.013327989,0,0,25.3013401,16.2561245,1.414497091,2.282069022,25.27630983,0.02503027,0.026365441,0.162374385,0.877921601,FALSE,TRUE,FALSE,FALSE
09/06/2011,1290,0,0,-0.017521554,-0.020116056,0,0,25.5537014,16.47278595,1.413582028,2.282143592,25.56777777,-0.014076368,0.026793361,0.163686777,0.634001208,FALSE,FALSE,FALSE,TRUE
10/06/2011,1291,0,0,-0.004215531,0.002763522,0,0,25.10596085,16.14141846,1.413780948,2.282263081,25.10269296,0.003267881,0.026236607,0.161977179,0.46957849,FALSE,TRUE,FALSE,FALSE
13/06/2011,1292,0,0,0.018235382,0.025984137,0,0,25.00012589,16.18602562,1.408656031,2.281036216,25.08157882,-0.081452932,0.02641145,0.162516001,-1.406225483,FALSE,FALSE,FALSE,TRUE
14/06/2011,1293,0,0,-0.020467048,-0.027628326,0,0,25.45601273,16.60660553,1.401569669,2.285040659,25.56035528,-0.104342553,0.027070254,0.164530406,-1.064299962,FALSE,FALSE,FALSE,TRUE
15/06/2011,1294,0,0,-0.010773707,-0.009076795,0,0,24.93500328,16.14779282,1.4021034,2.285349571,24.92622478,0.008778505,0.026210344,0.16189609,0.901590648,FALSE,TRUE,FALSE,FALSE
16/06/2011,1295,0,0,-0.001980084,0.011947434,0,0,24.66636086,16.00122261,1.400457647,2.284373895,24.69340846,-0.027047608,0.026120555,0.161618547,0.466487216,FALSE,FALSE,FALSE,TRUE
17/06/2011,1296,24.61751938,-22.5011965,0.002976213,-0.007083945,0.073266983,0.159397232,24.61751938,16.19239616,1.389614994,2.284701269,24.78589777,-0.168378391,0.0264993,0.162786055,-1.205522203,TRUE,FALSE,FALSE,TRUE
20/06/2011,1297,0,0,0.023738898,0.017836153,0,0,24.69078636,16.07769012,1.391607839,2.285152021,24.65899163,0.03179473,0.026270808,0.162082719,0.785428235,FALSE,TRUE,FALSE,FALSE
21/06/2011,1298,0,0,-0.002075098,-0.008120459,0,0,25.27691841,16.36445427,1.398650062,2.282610735,25.17075571,0.106162699,0.026746829,0.16354458,1.036861459,FALSE,TRUE,FALSE,FALSE
22/06/2011,1299,0,0,-0.011370912,-0.005590941,0,0,25.22446632,16.23156738,1.406118414,2.283264586,25.10677037,0.117695957,0.026436292,0.162592411,0.724206399,FALSE,TRUE,FALSE,FALSE
23/06/2011,1300,0,0,-0.014130859,-0.010441909,0,0,24.93764114,16.14081764,1.404834612,2.282955087,24.95813438,-0.020493239,0.026323825,0.162246186,-1.217168917,FALSE,FALSE,FALSE,TRUE
24/06/2011,1301,0,0,0.004999941,-0.001623284,0,0,24.58525085,15.97227669,1.400677704,2.281003651,24.65301549,-0.067764636,0.026106914,0.161576341,-1.101889585,FALSE,FALSE,FALSE,TRUE
27/06/2011,1302,0,0,0.017247225,0.019918774,0,0,24.70817566,15.94634914,1.403506755,2.281883116,24.66269185,0.045483807,0.026139022,0.161675668,0.331580913,FALSE,TRUE,FALSE,FALSE
28/06/2011,1303,0,0,0.018910921,0.015544136,0,0,25.13432312,16.26398087,1.404341548,2.281564865,25.12174892,0.012574197,0.026662531,0.163286654,0.416285875,FALSE,TRUE,FALSE,FALSE
29/06/2011,1304,0,0,0.013439961,0.022370434,0,0,25.60963631,16.51679039,1.408666981,2.279039155,25.54569642,0.06393989,0.026936478,0.164123361,0.865228212,FALSE,TRUE,FALSE,FALSE
30/06/2011,1305,0,0,0.007262288,0.007293574,0,0,25.95382881,16.88627815,1.404971266,2.282181201,26.0069168,-0.053087985,0.027374431,0.165452201,-1.366238782,FALSE,FALSE,FALSE,TRUE
01/07/2011,1306,0,0,0.002821298,-0.016387255,0,0,26.142313,17.00943947,1.403762299,2.282888786,26.16009864,-0.017785636,0.027375217,0.165454578,-0.387204006,FALSE,FALSE,FALSE,TRUE
05/07/2011,1307,-26.21606827,23.7142916,-0.004688765,-0.006586632,0.12292099,-0.156197313,26.21606827,16.73070145,1.417411677,2.285936448,26.00022805,0.215840221,0.026870378,0.163921865,1.368213727,FALSE,TRUE,TRUE,FALSE
06/07/2011,1308,-26.09314728,23.68404882,0.005967256,0.017160799,-0.155704498,0.406437198,26.09314728,16.62050247,1.42498994,2.288479712,25.97252853,0.120618743,0.0267907,0.163678649,0.434886314,FALSE,TRUE,FALSE,FALSE
07/07/2011,1309,0,0,-0.002809775,-0.004984505,0,0,26.24885178,16.90572357,1.420873314,2.289697996,26.31058947,-0.061737695,0.027275529,0.165153048,-0.988103511,FALSE,FALSE,FALSE,TRUE
08/07/2011,1310,0,0,-0.020976748,-0.028131069,0,0,26.17509842,16.82145691,1.420386019,2.28968274,26.18264495,-0.00754653,0.027056141,0.16448751,-0.592929571,FALSE,FALSE,FALSE,TRUE
11/07/2011,1311,0,0,0.004157146,-0.014274561,0,0,25.62602997,16.34825134,1.423778052,2.292851764,25.56913321,0.056896754,0.026373547,0.162399345,0.37767666,FALSE,TRUE,FALSE,FALSE
12/07/2011,1312,-25.73256111,23.18006638,0.01369426,0.018905786,-0.352388382,0.438237378,25.73256111,16.11488724,1.438425602,2.306578447,25.48664482,0.245916287,0.026194378,0.161846772,1.398487821,FALSE,TRUE,TRUE,FALSE
13/07/2011,1313,-26.08494949,23.70122609,-0.007539983,-0.013028174,0.196680069,-0.308783698,26.08494949,16.41955185,1.443475821,2.306170733,26.00739682,0.07755267,0.026774979,0.163630617,-0.144838345,FALSE,TRUE,FALSE,FALSE
14/07/2011,1314,-25.88826942,23.48641986,0.011712449,-0.005999703,-0.303215027,-0.140911553,25.88826942,16.20563507,1.449274883,2.308409292,25.79482916,0.093440267,0.026365894,0.16237578,-0.289872607,FALSE,TRUE,FALSE,FALSE
15/07/2011,1315,-26.19148445,23.61062989,-0.011264152,-0.010060395,0.295024872,-0.237532256,26.19148445,16.10840607,1.465733468,2.315057463,25.92568735,0.265797103,0.026277763,0.162104172,0.96173883,FALSE,TRUE,TRUE,FALSE
18/07/2011,1316,-25.89645958,23.47414304,0.01582292,0.023983612,-0.409757614,0.562994749,25.89645958,15.94634914,1.472070054,2.318501396,25.79264443,0.103815145,0.026080915,0.161495866,-0.357049137,FALSE,TRUE,FALSE,FALSE
19/07/2011,1317,0,0,0.004361431,0.011512799,0,0,26.30621719,16.3288002,1.470473014,2.319130337,26.33019039,-0.023973193,0.02674643,0.163543359,-1.123219348,FALSE,FALSE,FALSE,TRUE
20/07/2011,1318,0,0,0.010856047,0.016483064,0,0,26.42094994,16.51679039,1.464472437,2.322044846,26.51042912,-0.089479182,0.026904347,0.164025447,-0.980115017,FALSE,FALSE,FALSE,TRUE
21/07/2011,1319,0,0,0.000613745,0.006950122,0,0,26.70777702,16.7890377,1.457927562,2.32635967,26.80356048,-0.095783459,0.027214779,0.164969023,-0.749319492,FALSE,FALSE,FALSE,TRUE
22/07/2011,1320,0,0,-0.001226808,-0.013036884,0,0,26.72416878,16.90572357,1.449948594,2.330233928,26.84266405,-0.11849527,0.027254523,0.16508944,-0.900568708,FALSE,FALSE,FALSE,TRUE
25/07/2011,1321,0,0,-0.008596701,0.009324164,0,0,26.69138336,16.68532562,1.455107607,2.331152461,26.61009671,0.081286656,0.026848516,0.163855167,1.486212084,FALSE,TRUE,FALSE,FALSE
26/07/2011,1322,26.46192551,-24.30766244,-0.027562786,-0.011547448,-0.729364395,0.28069148,26.46192551,16.84090233,1.443370549,2.33296101,26.64062345,-0.178697946,0.027145112,0.164757736,-0.901742851,TRUE,FALSE,FALSE,TRUE
27/07/2011,1323,25.73256111,-23.70886491,-0.001273786,-0.008567034,-0.032777786,0.203114643,25.73256111,16.64643288,1.424260987,2.327169623,26.03603454,-0.303473425,0.026813873,0.163749422,-1.082090568,TRUE,FALSE,FALSE,TRUE
28/07/2011,1324,25.69978333,-23.43918827,-0.013392966,-0.009819299,-0.34419632,0.230156402,25.69978333,16.50382233,1.42022786,2.325395195,25.76458346,-0.064800139,0.026664034,0.163291256,0.314895253,FALSE,FALSE,FALSE,TRUE
29/07/2011,1325,25.35558701,-23.12082965,0.001939275,0.001190155,0.049171448,-0.02751737,25.35558701,16.34176636,1.414830511,2.322430398,25.44326005,-0.08767304,0.026488422,0.16275264,0.655154399,FALSE,FALSE,FALSE,TRUE
01/08/2011,1326,25.40475845,-23.11508454,-0.024516101,-0.030111137,-0.622825623,0.696021472,25.40475845,16.36121559,1.412797503,2.321903782,25.43698832,-0.032229869,0.026590446,0.163065771,0.729759646,FALSE,FALSE,FALSE,TRUE
02/08/2011,1327,0,0,0.004960182,-0.011029309,0,0,24.78193283,15.86856079,1.413994498,2.323282136,24.76133979,0.020593041,0.02586568,0.160828107,1.312220961,FALSE,TRUE,FALSE,FALSE
03/08/2011,1328,-24.90485573,22.37321013,-0.048042105,-0.070632056,1.196481705,-1.580265828,24.90485573,15.69354153,1.42563169,2.334373349,24.70758348,0.197272244,0.025772868,0.160539304,1.400422224,FALSE,TRUE,TRUE,FALSE
04/08/2011,1329,-23.70837402,21.01250546,-0.017283003,-0.009777711,0.409751892,-0.205454206,23.70837402,14.58507442,1.440685515,2.384915704,23.39742117,0.310952858,0.024242453,0.155699882,1.178162427,FALSE,TRUE,TRUE,FALSE
05/08/2011,1330,-23.29862213,20.85082363,-0.054519832,-0.080341201,1.270236969,-1.675180218,23.29862213,14.44246578,1.443716326,2.390972703,23.24179634,0.056825794,0.024360038,0.156077026,-0.670737774,FALSE,TRUE,FALSE,FALSE
08/08/2011,1331,-22.02838516,19.32300089,0.055803518,0.097608702,-1.229261398,1.886093044,22.02838516,13.28214073,1.454810733,2.444580443,21.76758133,0.260803831,0.02276036,0.15086537,0.493683084,FALSE,TRUE,TRUE,FALSE
09/08/2011,1332,23.25764656,-21.00610412,-0.015856214,-0.047131822,-0.368778229,0.99005597,23.25764656,14.57859325,1.440886906,2.455230258,23.46133438,-0.203687819,0.025283647,0.159008325,-1.324301854,TRUE,FALSE,FALSE,TRUE
10/08/2011,1333,-22.88886833,20.19089934,0.040816279,0.059728812,-0.934238434,1.205978427,22.88886833,13.89147758,1.453473845,2.469862155,22.66076149,0.22810684,0.023687698,0.153908084,0.670907013,FALSE,TRUE,TRUE,FALSE
11/08/2011,1334,0,0,-0.001719993,0.005724495,0,0,23.82310677,14.72119904,1.451922288,2.471477295,23.84551429,-0.02240752,0.025322828,0.159131481,-0.401094661,FALSE,FALSE,FALSE,TRUE
